Label,Area,Mean,Perim,Circ,AR,Round,Solidity,type
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",709,121.77574,144.32443,0.42774,1.5167,0.65932,0.70094,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",947,131.87012,139.92993,0.60777,1.82632,0.54755,0.84516,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",864,128.00926,120.31978,0.74998,1.7133,0.58367,0.90188,PANC-1
"PANC-1_Normoksja_7_48h_większa_konfluencja_po_obrobieniu,jpg",1762,133.32179,187.65728,0.62876,2.11505,0.4728,0.88144,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",867,125.80277,127.76517,0.66743,1.61876,0.61776,0.88379,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1090,130.05872,135.9025,0.74162,1.48571,0.67308,0.90344,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",2048,140.55029,193.21624,0.68937,1.77534,0.56327,0.91654,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1527,128.15586,162.58061,0.72596,1.41026,0.70909,0.89692,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1415,132.17809,148.72242,0.80392,1.12824,0.88633,0.90705,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",622,128.43408,96.72276,0.83549,1.1097,0.90114,0.9208,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1025,136.80098,136.89796,0.68729,1.23593,0.80911,0.85452,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",753,118.69456,103.80824,0.87809,1.22542,0.81605,0.94777,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",876,125.22717,114.18378,0.84432,1.61345,0.61979,0.9364,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1205,138.08133,146.80829,0.70258,1.22684,0.8151,0.94994,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",996,126.28715,127.12371,0.77449,1.49729,0.66787,0.90959,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1154,142.72877,149.44599,0.6493,1.31099,0.76278,0.91806,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",880,128.475,127.19669,0.6835,1.51782,0.65884,0.86914,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1253,147.11812,152.51071,0.67696,1.24246,0.80486,0.88583,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1737,139.47668,162.36342,0.82801,1.26178,0.79253,0.94223,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",1336,133.43638,170.84257,0.57521,1.23318,0.81091,0.82014,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",611,124.10475,103.53391,0.71628,1.5794,0.63315,0.86239,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",999,127.75976,155.08639,0.52195,1.96457,0.50902,0.81718,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",652,113.72239,131.27188,0.47546,2.16406,0.46209,0.82794,PANC-1
"PANC-1_Normoksja_14_48h_większa_konfluencja_po_obrobieniu,jpg",742,125.25606,108.0338,0.7989,1.57027,0.63683,0.94103,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",536,115.48694,89.28517,0.84492,1.18385,0.8447,0.92975,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",812,141.1564,113.5203,0.79181,1.18755,0.84207,0.93819,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",1019,130.23553,185.91859,0.37046,2.63863,0.37898,0.72604,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",560,129.57679,90.00188,0.86875,1.05014,0.95225,0.93023,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",534,120.31461,91.01396,0.81009,1.11524,0.89667,0.94097,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",720,115.67083,104.299,0.83173,1.22328,0.81748,0.92308,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",560,121.96607,109.37538,0.58825,1.45374,0.68788,0.81455,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",617,106.83955,115.42866,0.58193,1.05,0.95238,0.77708,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",820,128.97927,117.39498,0.7477,1.2461,0.80251,0.89666,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",1032,136.66957,133.09223,0.73212,1.26263,0.792,0.89467,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",398,114.53015,73.82614,0.91764,1.26944,0.78775,0.94988,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",580,114.17414,96.55469,0.78179,1.49546,0.66869,0.9098,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",537,113.64804,89.29265,0.84636,1.12268,0.89072,0.91873,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",559,127.15027,99.61121,0.70795,1.07643,0.92899,0.84825,PANC-1
"PANC-1_Normoksja_18_48h_większa_konfluencja_po_obrobieniu,jpg",577,127.28769,101.62426,0.70209,1.27426,0.78477,0.93517,PANC-1
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,850,155.90706,250.12657,0.17073,7.01151,0.14262,0.51189,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1016,134.50984,189.22792,0.35656,2.76134,0.36214,0.64796,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1142,151.12172,263.26523,0.20706,2.63056,0.38015,0.40648,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1476,126.86111,256.49973,0.28192,5.62694,0.17772,0.64468,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,540,132.87593,116.17101,0.50281,2.64480,0.37810,0.81203,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1352,134.26331,295.86041,0.19409,5.12858,0.19499,0.50410,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1986,137.40584,305.88547,0.26673,3.90663,0.25598,0.60567,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1817,142.10567,274.23184,0.30362,1.50211,0.66573,0.52889,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,875,156.51886,190.63486,0.30256,1.61556,0.61898,0.57775,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1427,131.38192,286.13373,0.21903,2.71459,0.36838,0.45627,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,869,167.92980,297.49719,0.12339,10.51449,0.09511,0.42829,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,836,130.26914,170.88914,0.35974,4.86853,0.20540,0.80773,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1399,134.52252,250.92306,0.27922,7.76206,0.12883,0.72751,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,505,180.57822,155.84286,0.26129,6.51920,0.15339,0.69036,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,887,156.55017,262.77829,0.16142,6.50565,0.15371,0.48776,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1365,148.66447,295.97974,0.19580,1.18610,0.84310,0.38917,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,855,143.84327,199.06711,0.27113,6.79176,0.14724,0.75430,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1132,136.57509,159.92638,0.55618,1.79118,0.55829,0.77774,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,830,142.77590,171.83942,0.35322,3.43137,0.29143,0.68257,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1548,140.90245,237.99425,0.34344,2.34168,0.42704,0.61271,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1392,145.70761,220.06079,0.36121,3.69903,0.27034,0.72841,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1797,134.98609,278.96835,0.29017,6.38788,0.15655,0.70748,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1407,138.87704,201.57731,0.43513,2.60631,0.38368,0.75442,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,612,146.64706,149.01803,0.34632,4.97153,0.20115,0.71039,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1182,133.51946,248.79030,0.23997,5.64840,0.17704,0.72404,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,618,141.43042,146.20852,0.36329,2.94921,0.33907,0.67028,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1041,147.58501,240.21918,0.22670,7.79422,0.12830,0.67183,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1145,131.39301,186.60324,0.41322,1.82795,0.54706,0.70462,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1074,148.51397,227.33309,0.26115,1.41563,0.70640,0.47459,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,588,177.39626,239.46970,0.12885,12.58546,0.07946,0.58977,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,759,168.51252,211.65821,0.21290,5.25389,0.19034,0.63462,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1126,151.92096,239.83172,0.24600,5.94817,0.16812,0.57215,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1678,144.83433,272.84751,0.28324,1.91452,0.52232,0.53372,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1248,145.35817,343.00598,0.13330,12.38421,0.08075,0.58840,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1144,131.42570,181.43429,0.43671,4.08434,0.24484,0.80991,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,783,164.27203,224.95361,0.19444,8.66855,0.11536,0.71442,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1423,135.95081,236.98988,0.31839,4.88508,0.20470,0.73200,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1045,126.34258,233.56895,0.24071,7.02390,0.14237,0.72119,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,621,150.19807,230.06347,0.14744,3.76245,0.26578,0.43871,U87
U87_Normoksja_13_48h_większa_konfluencja_po_obrobieniu.jpg,1836,148.80011,311.82138,0.23729,1.24712,0.80185,0.43693,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2327,128.95875,284.44924,0.36141,1.25076,0.79952,0.61880,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2435,118.67762,262.73851,0.44326,2.88954,0.34608,0.73810,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1010,107.65743,164.21925,0.47063,3.84431,0.26012,0.90705,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1546,122.94114,225.68375,0.38143,2.03673,0.49098,0.64565,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1922,103.40323,242.13473,0.41195,1.35398,0.73856,0.70339,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1005,114.48657,200.66946,0.31363,2.24442,0.44555,0.63547,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1623,121.05484,268.85196,0.28216,4.66520,0.21435,0.64265,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,5397,122.00222,485.72690,0.28746,1.62098,0.61691,0.49878,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1299,112.51963,220.70660,0.33511,2.43149,0.41127,0.62034,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2513,114.42658,240.35884,0.54662,2.82763,0.35365,0.84033,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,878,113.58542,247.37846,0.18029,2.44808,0.40848,0.39666,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1809,114.58651,214.81994,0.49261,1.48606,0.67292,0.79099,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1794,107.42921,274.04604,0.30018,7.14599,0.13994,0.80179,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1584,121.16919,270.46882,0.2721,2.76174,0.36209,0.53128,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1552,115.16688,251.59241,0.30811,2.09199,0.47801,0.60097,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1598,116.26283,248.30492,0.3257,2.34671,0.42613,0.62022,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1318,119.94613,189.73225,0.46009,2.73130,0.36613,0.75422,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1214,96.12356,240.49183,0.26377,1.32913,0.75237,0.47468,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1750,124.21829,236.26959,0.39394,1.31470,0.76063,0.63636,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2598,133.65050,314.03903,0.33104,3.54494,0.28209,0.77633,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1643,116.94279,234.95873,0.37399,1.58615,0.63046,0.61605,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,3353,126.18222,301.29935,0.46414,1.98897,0.50277,0.72380,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1558,131.31579,291.60394,0.23025,1.94277,0.51473,0.44552,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,703,108.58464,150.50870,0.38998,3.86028,0.25905,0.76873,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2121,138.06554,290.37611,0.3161,1.34804,0.74182,0.52087,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1469,120.63581,203.16526,0.44723,3.19817,0.31268,0.72958,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2040,134.67451,342.68062,0.2183,1.09247,0.91535,0.46311,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1513,135.76008,200.87527,0.47119,1.38186,0.72366,0.76958,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2808,138.70976,312.27196,0.36186,3.26772,0.30602,0.64872,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1406,118.26671,225.64216,0.34702,3.42633,0.29186,0.67016,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2165,135.62725,234.55324,0.49452,1.46340,0.68334,0.71429,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1422,106.68073,246.22173,0.29475,3.72508,0.26845,0.70658,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1567,126.77281,336.18383,0.17423,3.69747,0.27046,0.38888,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1527,126.14145,210.86057,0.43158,1.31797,0.75874,0.65354,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1945,129.29460,366.36877,0.18209,2.38231,0.41976,0.35952,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1931,140.09529,265.54736,0.34412,1.84868,0.54093,0.58648,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1769,129.72244,241.85564,0.38004,1.85622,0.53873,0.61232,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,1980,108.94899,250.50970,0.39648,2.34645,0.42618,0.69437,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,2031,134.65239,213.02646,0.56241,2.39705,0.41718,0.86205,U87
U87_Hipoksja_11_48h_większa_konfluencja_po_obrobieniu.jpg,643,115.03266,122.44735,0.53892,2.87139,0.34826,0.86951,U87
